KLloss,MSEloss
0.3583928644657135,0.018227649852633476
0.3823007345199585,0.016177508980035782
0.3936957120895386,0.01671266369521618
0.33138856291770935,0.018275186419487
0.34162387251853943,0.016454076394438744
0.3537304103374481,0.016757188364863396
0.32479196786880493,0.018663542345166206
0.3844393789768219,0.01818774826824665
0.3443332314491272,0.01648307405412197
0.319533109664917,0.018180562183260918
0.34365707635879517,0.017854323610663414
0.38373875617980957,0.017831111326813698
0.43548154830932617,0.01905079372227192
0.3731098771095276,0.01893937774002552
0.38462135195732117,0.017087502405047417
0.37562933564186096,0.017212672159075737
0.35393041372299194,0.01526555884629488
0.35303688049316406,0.01673705130815506
0.34260687232017517,0.015790646895766258
0.35121622681617737,0.015105019323527813
0.3847743272781372,0.014325540512800217
0.3592548072338104,0.01630963571369648
0.3878559470176697,0.01631302386522293
0.35821589827537537,0.01438883226364851
0.37102824449539185,0.015285548754036427
0.35447555780410767,0.014502990990877151
0.3690706491470337,0.014915182255208492
0.3699162006378174,0.0170737374573946
0.36551031470298767,0.015618410892784595
0.4025726914405823,0.014911424368619919
0.3692588210105896,0.015971984714269638
0.3820856213569641,0.016585877165198326
0.3625486195087433,0.014277788810431957
0.37969112396240234,0.015399790368974209
0.38955387473106384,0.01601874828338623
0.4033030569553375,0.016087500378489494
0.3676196038722992,0.014338119886815548
0.3484565019607544,0.014439237304031849
0.3744663894176483,0.014766435138881207
0.3681463599205017,0.01516234502196312
0.34400486946105957,0.015148385427892208
0.3766169846057892,0.014173638075590134
0.33420825004577637,0.014002709649503231
0.3424202501773834,0.01391418557614088
0.3463136553764343,0.015665631741285324
0.3774695098400116,0.014474541880190372
0.3542027473449707,0.014848102815449238
0.3714086711406708,0.017190944403409958
0.34256744384765625,0.01283555943518877
0.35525816679000854,0.015042142011225224
0.3791082501411438,0.015193025581538677
0.4121112823486328,0.013735301792621613
0.4137571454048157,0.013967976905405521
0.3836688697338104,0.013721252791583538
0.38721963763237,0.01453904528170824
0.4183586537837982,0.013479698449373245
0.37954163551330566,0.013493667356669903
0.39341408014297485,0.013894322328269482
0.3921521008014679,0.015121369622647762
0.34366899728775024,0.012589968740940094
0.3734953999519348,0.013458018191158772
0.351431667804718,0.012089181691408157
0.3584868609905243,0.013221901841461658
0.4219253659248352,0.014685562811791897
0.37606972455978394,0.013060015626251698
0.33787667751312256,0.011432912200689316
0.3877847194671631,0.01302587240934372
0.3619236350059509,0.014250955544412136
0.32714030146598816,0.01189600769430399
0.3644135296344757,0.013857983984053135
0.3708221912384033,0.012295566499233246
0.386091411113739,0.014046742580831051
0.39056655764579773,0.013705777935683727
0.32027944922447205,0.01460875291377306
0.3373560607433319,0.016036223620176315
0.38714221119880676,0.01286106463521719
0.3842295706272125,0.014119219966232777
0.3219904601573944,0.012511759996414185
0.3500872552394867,0.012841242365539074
0.3747005760669708,0.013855230994522572
0.3599744439125061,0.012642213143408298
0.38663727045059204,0.014285877346992493
0.3830215632915497,0.013248634524643421
0.3710424304008484,0.012583290226757526
0.3722171187400818,0.014784864149987698
0.38755983114242554,0.014840404503047466
0.36175498366355896,0.012503817677497864
0.38100361824035645,0.013498001731932163
0.37113073468208313,0.01368065644055605
0.37405312061309814,0.01374765858054161
0.36841368675231934,0.013482864014804363
0.36927902698516846,0.012289169244468212
0.3717128336429596,0.01416290644556284
0.3753170371055603,0.013809866271913052
0.36242353916168213,0.012052088975906372
0.36985284090042114,0.012073677964508533
0.34993407130241394,0.01101496908813715
0.34014955163002014,0.011055164970457554
0.3650050461292267,0.01212402805685997
0.33947333693504333,0.010679502971470356
0.3961312174797058,0.014183733612298965
0.4040905833244324,0.015181425958871841
0.38348618149757385,0.012478359043598175
0.35222533345222473,0.013429478742182255
0.35625651478767395,0.01263525988906622
0.3611259460449219,0.011475149542093277
0.36568310856819153,0.012816200964152813
0.3656615912914276,0.013086515478789806
0.36274632811546326,0.013938356190919876
0.385551393032074,0.01299388986080885
0.3848109543323517,0.014189721085131168
0.3549876809120178,0.013980117626488209
0.35436517000198364,0.011630970984697342
0.356111615896225,0.011928368359804153
0.3651408851146698,0.012532574124634266
0.3873099684715271,0.013494878076016903
0.3894228935241699,0.012638531625270844
0.36948609352111816,0.01310790702700615
0.3545970618724823,0.012542098760604858
0.37590569257736206,0.011821580119431019
0.3651929199695587,0.012500022538006306
0.3352740406990051,0.012370632030069828
0.3435031473636627,0.01221838966012001
0.39273571968078613,0.014424352906644344
0.3877350389957428,0.013621173799037933
0.36982735991477966,0.012854117900133133
0.3716796338558197,0.01267355214804411
0.34194913506507874,0.011079307645559311
0.37674328684806824,0.014044939540326595
0.3785063922405243,0.012899544090032578
0.33745598793029785,0.011727463454008102
0.33448734879493713,0.012521159835159779
0.3611205816268921,0.01250589918345213
0.3670840859413147,0.01494289468973875
0.36787149310112,0.01296840887516737
0.40397924184799194,0.013354305177927017
0.36374321579933167,0.011300317011773586
0.37218138575553894,0.011815645731985569
0.3637086749076843,0.011927805840969086
0.36616000533103943,0.011427936144173145
0.3550577163696289,0.01111264992505312
0.33834534883499146,0.011350258253514767
0.3788314759731293,0.01302258763462305
0.3566854000091553,0.010891390033066273
0.3806990385055542,0.01176318246871233
0.37552762031555176,0.011897966265678406
0.35960495471954346,0.011902268044650555
0.37234821915626526,0.012155402451753616
0.3706815242767334,0.011508009396493435
0.3341233432292938,0.011838709004223347
0.3813924193382263,0.012058674357831478
0.3757478892803192,0.013298802077770233
0.36640608310699463,0.012813257984817028
0.37030029296875,0.014096997678279877
0.3528183400630951,0.012092781253159046
0.3910031020641327,0.011898824013769627
0.35468223690986633,0.010982139967381954
0.3686140179634094,0.013638433068990707
0.3538888692855835,0.011659386567771435
0.3745279014110565,0.012290637008845806
0.33592700958251953,0.011592291295528412
0.37066423892974854,0.013023330830037594
0.3829368054866791,0.011221465654671192
0.39164403080940247,0.012554727494716644
0.32169806957244873,0.014963153749704361
0.35661813616752625,0.013815429992973804
0.34664079546928406,0.013233046047389507
0.34295326471328735,0.012492402456700802
0.3544931411743164,0.012018873356282711
0.34323185682296753,0.012025321833789349
0.3690274953842163,0.011674031615257263
0.35976681113243103,0.010817598551511765
0.34874677658081055,0.01154549140483141
0.3637758791446686,0.010552716441452503
0.3434811532497406,0.0098410714417696
0.3724486529827118,0.012143607251346111
0.37400880455970764,0.012659485451877117
0.38730719685554504,0.011941313743591309
0.2956888973712921,0.010779377073049545
0.392304003238678,0.011339694261550903
0.3497782349586487,0.011790070682764053
0.3629307150840759,0.011687708087265491
0.3584176301956177,0.011122047901153564
0.36843353509902954,0.011039108969271183
0.35743558406829834,0.011771691031754017
0.35349753499031067,0.011392963118851185
0.3670227825641632,0.0110943503677845
0.36717724800109863,0.010378521867096424
0.37409651279449463,0.010729962028563023
0.379064679145813,0.01125356089323759
0.3696684241294861,0.011392928659915924
0.35999804735183716,0.011392387561500072
0.36338767409324646,0.010463795624673367
0.3612886965274811,0.010306831449270248
0.3728195130825043,0.010710463859140873
0.385728120803833,0.011340928263962269
0.358303427696228,0.01120838150382042
0.352055162191391,0.011313918977975845
0.37464532256126404,0.012118547223508358
0.3948458731174469,0.011949092149734497
0.41135603189468384,0.011856898665428162
0.3585410416126251,0.010042164474725723
0.3562186360359192,0.011651180684566498
0.36727476119995117,0.01225870568305254
0.3901972770690918,0.012006969191133976
0.38066115975379944,0.011752326972782612
0.3764196038246155,0.011954455636441708
0.3576452136039734,0.011154009960591793
0.3911985754966736,0.012634959071874619
0.37732669711112976,0.011397391557693481
0.35432446002960205,0.011616022326052189
0.3649580776691437,0.010726090520620346
0.36378276348114014,0.010591313242912292
0.39117318391799927,0.011372975073754787
0.3680138885974884,0.010782886296510696
0.4012882709503174,0.013556496240198612
0.3733115494251251,0.011860515922307968
0.3330651521682739,0.010053498670458794
0.4029283821582794,0.013097872026264668
0.35368019342422485,0.010575060732662678
0.3684737980365753,0.012300897389650345
0.3942481279373169,0.012078738771378994
0.3812291920185089,0.010885477997362614
0.35880157351493835,0.010478411801159382
0.372911274433136,0.01060116570442915
0.3665248453617096,0.011460904963314533
0.358010470867157,0.010860763490200043
0.35655876994132996,0.010707161389291286
0.3884488642215729,0.010722879320383072
0.36531803011894226,0.010392292402684689
0.3609318435192108,0.011525887064635754
0.34995993971824646,0.009220056235790253
0.3817693889141083,0.011520563624799252
0.3860829770565033,0.011972556822001934
0.39130932092666626,0.012153256684541702
0.3850729167461395,0.011721578426659107
0.3518145978450775,0.009181470610201359
0.3426894247531891,0.01083533838391304
0.3670313358306885,0.010726423002779484
0.3705027997493744,0.010338829830288887
0.3961106240749359,0.011388967745006084
0.35632264614105225,0.010429088957607746
0.3625256419181824,0.010576494969427586
0.35899555683135986,0.010406936518847942
0.38668304681777954,0.011561793275177479
0.37950125336647034,0.011709454469382763
0.3845360279083252,0.01119000930339098
0.3579873740673065,0.010965737514197826
0.3793407678604126,0.01215358916670084
0.3650076687335968,0.009811429306864738
0.37729665637016296,0.01172393187880516
0.36990776658058167,0.011439486406743526
0.36052027344703674,0.009872297756373882
0.35108256340026855,0.010341656394302845
0.37927645444869995,0.011204127222299576
0.3662598133087158,0.011667191050946712
0.36012470722198486,0.01029053796082735
0.38817232847213745,0.010886075906455517
0.35259777307510376,0.009981970302760601
0.3630172908306122,0.011165984906256199
0.37880367040634155,0.011543276719748974
0.40244656801223755,0.012961144559085369
0.39356914162635803,0.011373489163815975
0.3609510660171509,0.009264138527214527
0.34857723116874695,0.009698073379695415
0.38367968797683716,0.012175618670880795
0.3731463551521301,0.010791326873004436
0.40340375900268555,0.011405587196350098
0.36525964736938477,0.009910362772643566
0.3593994975090027,0.010175686329603195
0.37666046619415283,0.011440386064350605
0.37924766540527344,0.011362251825630665
0.37423083186149597,0.010698164813220501
0.3776561915874481,0.012181662023067474
0.3676380217075348,0.010358620434999466
0.38636472821235657,0.012589252553880215
0.4175610840320587,0.011374376714229584
0.35648101568222046,0.010300998575985432
0.3842732906341553,0.011501236818730831
0.3803423047065735,0.010660904459655285
0.4064933955669403,0.010910429991781712
0.37365567684173584,0.011023602448403835
0.4071325957775116,0.01125195249915123
0.37099137902259827,0.010702259838581085
0.3954164683818817,0.010439497418701649
0.35940244793891907,0.00984321441501379
0.3645962178707123,0.010499530471861362
0.39952266216278076,0.011117554269731045
0.3618691861629486,0.009839453734457493
0.36794623732566833,0.009750152938067913
0.3860490024089813,0.011929075233638287
0.37300601601600647,0.011428761295974255
0.38033396005630493,0.011423982679843903
0.37436091899871826,0.011165395379066467
0.37663358449935913,0.010412576608359814
0.3797663152217865,0.011699859984219074
0.37184658646583557,0.01113960426300764
0.3527383506298065,0.010328627191483974
0.3799634575843811,0.010141405276954174
0.38854101300239563,0.011341828852891922
0.3855241537094116,0.010513939894735813
0.3905330002307892,0.011831004172563553
0.3886851668357849,0.010975594632327557
0.3827584385871887,0.010491971857845783
0.39428311586380005,0.011404539458453655
0.35140880942344666,0.010367109440267086
0.3915829658508301,0.011462647467851639
0.3527613878250122,0.009882267564535141
0.38581782579421997,0.010535293258726597
0.37537074089050293,0.010446972213685513
0.37224552035331726,0.010252970270812511
0.37625208497047424,0.010799712501466274
0.37021976709365845,0.010779808275401592
0.3647857904434204,0.010520501993596554
0.366836279630661,0.01015507522970438
0.3906870484352112,0.010770647786557674
0.3936672508716583,0.011336684226989746
0.39042726159095764,0.010354499332606792
0.3822420835494995,0.0107710687443614
0.39016851782798767,0.011375103145837784
0.3861960172653198,0.010506950318813324
0.4129524528980255,0.011905406601727009
0.3591471314430237,0.010800871066749096
0.37186431884765625,0.011243176646530628
0.37163183093070984,0.01028235349804163
0.3803519904613495,0.009997445158660412
0.3873412311077118,0.01119975745677948
0.38744667172431946,0.011209814809262753
0.3776477873325348,0.012285946868360043
0.36706361174583435,0.00980688538402319
0.3543417751789093,0.010233013890683651
0.401682049036026,0.010159364901483059
0.3828677237033844,0.009726302698254585
0.3505108952522278,0.010112899355590343
0.41033267974853516,0.010260176844894886
0.3871687650680542,0.010962632484734058
0.39437344670295715,0.010386872105300426
0.3790251612663269,0.01086477842181921
0.3882623314857483,0.011945304460823536
0.36288660764694214,0.010678216814994812
0.37863853573799133,0.009976278990507126
0.35690754652023315,0.009859289042651653
0.38829123973846436,0.009071034379303455
0.3580971360206604,0.009631766006350517
0.37465834617614746,0.01006314530968666
0.39374032616615295,0.0111493906006217
0.3612172603607178,0.009977108798921108
0.39064180850982666,0.010995768941938877
0.36857184767723083,0.009597229771316051
0.38544219732284546,0.012189776636660099
0.4011799991130829,0.010483182035386562
0.37198176980018616,0.009453353472054005
0.3877699673175812,0.010152028873562813
0.3644517660140991,0.010832333005964756
0.4046206772327423,0.010203655809164047
0.3672487735748291,0.00948465708643198
0.4046597480773926,0.010650396347045898
0.39978060126304626,0.011773016303777695
0.38576796650886536,0.009873300790786743
0.38780292868614197,0.010898258537054062
0.3886708617210388,0.010195516981184483
0.37117308378219604,0.010130143724381924
0.37623533606529236,0.009919228963553905
0.3980332016944885,0.010759261436760426
0.39931777119636536,0.010693934746086597
0.39003118872642517,0.01031129714101553
0.38488635420799255,0.009928973391652107
0.4164051413536072,0.011180522851645947
0.37239840626716614,0.01033319253474474
0.39397501945495605,0.01103376317769289
0.39230138063430786,0.009770349599421024
0.39374637603759766,0.011370662599802017
0.39285412430763245,0.011561279185116291
0.38223162293434143,0.010457929223775864
0.36730319261550903,0.01030427124351263
0.3620753586292267,0.010246389545500278
0.3562941551208496,0.009808814153075218
0.3668295741081238,0.010478300042450428
0.38086649775505066,0.009330278262495995
0.38603639602661133,0.01030365377664566
0.41334885358810425,0.011067800223827362
0.3959994614124298,0.010542385280132294
0.379579097032547,0.010175338946282864
0.393208384513855,0.010956328362226486
0.41774627566337585,0.012083030305802822
0.38880786299705505,0.010469521395862103
0.37759241461753845,0.01021604984998703
0.4047176241874695,0.010353609919548035
0.39063432812690735,0.009894968941807747
0.373575896024704,0.01022927276790142
0.37113726139068604,0.01017113495618105
0.37851548194885254,0.01073027029633522
0.3949061632156372,0.010374734178185463
0.3635970950126648,0.010900571011006832
0.4050396680831909,0.010584798641502857
0.3887859284877777,0.010850225575268269
0.40496763586997986,0.011219583451747894
0.36103004217147827,0.010551723651587963
0.37446948885917664,0.009613742120563984
0.3752434253692627,0.011255127377808094
0.4196070730686188,0.01119660958647728
0.36259642243385315,0.010866634547710419
0.40090620517730713,0.010890400968492031
0.364814430475235,0.010315260849893093
0.3687067925930023,0.010078872554004192
0.38628390431404114,0.010634231381118298
0.4099465310573578,0.011264733038842678
0.4115208089351654,0.009999114088714123
0.3885551989078522,0.00969469454139471
0.37230029702186584,0.009388076141476631
0.3925195038318634,0.00976366177201271
0.3744889497756958,0.010978392325341702
0.4126664698123932,0.010946731083095074
0.40989208221435547,0.011017415672540665
0.37915048003196716,0.01013061124831438
0.3667031228542328,0.01059724111109972
0.38326430320739746,0.009973541833460331
0.36507704854011536,0.009310241788625717
0.4047987759113312,0.009936151094734669
0.369473397731781,0.012054762803018093
0.37136954069137573,0.010622519068419933
0.3813914358615875,0.010093044489622116
0.38154494762420654,0.009941069409251213
0.38079342246055603,0.010211857967078686
0.383212685585022,0.010062361136078835
0.40802544355392456,0.011568970046937466
0.40629470348358154,0.010883348993957043
0.36249688267707825,0.009314723312854767
0.3805397152900696,0.0092750433832407
0.375467985868454,0.010077123530209064
0.40078821778297424,0.01026518177241087
0.3896423280239105,0.00941609125584364
0.3755280673503876,0.009717145003378391
0.40647071599960327,0.010399224236607552
0.39143410325050354,0.009649773128330708
0.3901097774505615,0.009925697930157185
0.3986457288265228,0.009949344210326672
0.3921678960323334,0.011229208670556545
0.3822711110115051,0.008942180313169956
0.4187909662723541,0.012443319894373417
0.40439605712890625,0.01084702555090189
0.3687863349914551,0.009710804559290409
0.3920491635799408,0.01021479070186615
0.3775773048400879,0.010885600931942463
0.37374576926231384,0.009280776605010033
0.35688111186027527,0.008996374905109406
0.37303000688552856,0.009258083067834377
0.3889077305793762,0.010581668466329575
0.3972879648208618,0.010864049196243286
0.4040531814098358,0.011485520750284195
0.37726637721061707,0.011334427632391453
0.3429618179798126,0.009699980728328228
0.3825308382511139,0.009335952810943127
0.36876919865608215,0.008860197849571705
0.3753969073295593,0.009991157799959183
0.3948168158531189,0.010967769660055637
0.38897377252578735,0.011075408197939396
0.3872576951980591,0.01063261553645134
0.3824852705001831,0.010243835859000683
0.3905586898326874,0.010916213504970074
0.3968455195426941,0.009838192723691463
0.4012083113193512,0.01150487083941698
0.39701056480407715,0.009442218579351902
0.3832705318927765,0.009980500675737858
0.39398303627967834,0.008866728283464909
0.3981264531612396,0.009990151040256023
0.3797772526741028,0.009204125963151455
0.3782366216182709,0.009033260866999626
0.3887053430080414,0.009699645452201366
0.3741533160209656,0.009400034323334694
0.37653374671936035,0.009761699475347996
0.38889145851135254,0.009973918087780476
0.41643020510673523,0.011478093452751637
0.40716564655303955,0.009609521366655827
0.3893473148345947,0.009767746552824974
0.36258289217948914,0.009817554615437984
0.37945079803466797,0.009609499014914036
0.38168638944625854,0.008749804459512234
0.3803598880767822,0.009034198708832264
0.38584497570991516,0.009671343490481377
0.418414443731308,0.010273543186485767
0.38712042570114136,0.010646458715200424
0.3802894353866577,0.009735319763422012
0.38074520230293274,0.010256766341626644
0.40560221672058105,0.01082957535982132
0.40039151906967163,0.00934419222176075
0.4036819636821747,0.010405718348920345
0.37511155009269714,0.009412597864866257
0.3656311333179474,0.009374474175274372
0.3853802978992462,0.009937490336596966
0.38267782330513,0.01074173953384161
0.4034578502178192,0.009342457167804241
0.3904435336589813,0.00989877711981535
0.4135710895061493,0.010175974108278751
0.41781866550445557,0.010389217175543308
0.3802764117717743,0.009873072616755962
0.3967549800872803,0.01061196904629469
0.3814365565776825,0.010666250251233578
0.3943556845188141,0.00907960906624794
0.41776934266090393,0.010411599650979042
0.3933960199356079,0.009616673924028873
0.36592715978622437,0.008615589700639248
0.3841654658317566,0.010631971061229706
0.39507976174354553,0.00995757058262825
0.39568161964416504,0.011504425667226315
0.3861948549747467,0.010358435101807117
0.3699580729007721,0.010128640569746494
